Order ID	Product	Unit Price	Quantity	Discount
10875	Teatime Chocolate Biscuits	$9.20	25	0.00%
10875	Zaanse koeken	$9.50	21	10.00%
10875	Maxilaku	$20.00	15	0.00%
10876	Spegesild	$12.00	21	0.00%
10876	Wimmers gute Semmelknödel	$33.25	20	0.00%
10877	Pavlova	$17.45	30	25.00%
10877	Carnarvon Tigers	$62.50	25	0.00%
10878	Sir Rodney's Marmalade	$81.00	20	5.00%
10879	Boston Crab Meat	$18.40	12	0.00%
10879	Louisiana Fiery Hot Pepper Sauce	$21.05	10	0.00%
10879	Lakkalikööri	$18.00	10	0.00%
10880	Tunnbröd	$9.00	30	20.00%
10880	Sirop d'érable	$28.50	30	20.00%
10880	Outback Lager	$15.00	50	20.00%
10881	Röd Kaviar	$15.00	10	0.00%
10882	Singaporean Hokkien Fried Mee	$14.00	25	0.00%
10882	Maxilaku	$20.00	20	15.00%
10882	Tourtière	$7.45	32	15.00%
10883	Guaraná Fantástica	$4.50	8	0.00%
10884	Sir Rodney's Scones	$10.00	40	5.00%
10884	Gnocchi di nonna Alice	$38.00	21	5.00%
10884	Louisiana Fiery Hot Pepper Sauce	$21.05	12	5.00%
10885	Chang	$19.00	20	0.00%
10885	Guaraná Fantástica	$4.50	12	0.00%
10885	Outback Lager	$15.00	30	0.00%
10885	Original Frankfurter grüne Soße	$13.00	25	0.00%
10886	Ikura	$31.00	70	0.00%
10886	Gorgonzola Telino	$12.50	35	0.00%
10886	Original Frankfurter grüne Soße	$13.00	40	0.00%
10887	NuNuCa Nuß-Nougat-Creme	$14.00	5	0.00%
10888	Chang	$19.00	20	0.00%
10888	Scottish Longbreads	$12.50	18	0.00%
10889	Queso Cabrales	$21.00	40	0.00%
10889	Côte de Blaye	$263.50	40	0.00%
10890	Alice Mutton	$39.00	15	0.00%
10890	Sasquatch Ale	$14.00	10	0.00%
10890	Jack's New England Clam Chowder	$9.65	14	0.00%
10891	Nord-Ost Matjeshering	$25.89	15	5.00%
10892	Raclette Courdavault	$55.00	40	5.00%
10893	Northwoods Cranberry Sauce	$40.00	30	0.00%
10893	Guaraná Fantástica	$4.50	10	0.00%
10893	Thüringer Rostbratwurst	$123.79	24	0.00%
10893	Nord-Ost Matjeshering	$25.89	35	0.00%
10893	Inlagd Sill	$19.00	20	0.00%
10894	Konbu	$6.00	28	5.00%
10894	Gudbrandsdalsost	$36.00	50	5.00%
10894	Rhönbräu Klosterbier	$7.75	120	5.00%
10895	Guaraná Fantástica	$4.50	110	0.00%
10895	Chartreuse verte	$18.00	45	0.00%
10895	Boston Crab Meat	$18.40	91	0.00%
10895	Camembert Pierrot	$34.00	100	0.00%
10896	Røgede sild	$9.50	15	0.00%
10896	Gnocchi di nonna Alice	$38.00	16	0.00%
10897	Thüringer Rostbratwurst	$123.79	80	0.00%
10897	Nord-Ost Matjeshering	$25.89	36	0.00%
10898	Konbu	$6.00	5	0.00%
10899	Chartreuse verte	$18.00	8	15.00%
10900	Outback Lager	$15.00	3	25.00%
10901	Jack's New England Clam Chowder	$9.65	30	0.00%
10901	Fløtemysost	$21.50	30	0.00%
10902	Pâté chinois	$24.00	30	15.00%
10902	Tarte au sucre	$49.30	6	15.00%
10903	Konbu	$6.00	40	0.00%
10903	Louisiana Fiery Hot Pepper Sauce	$21.05	21	0.00%
10903	Scottish Longbreads	$12.50	20	0.00%
10904	Escargots de Bourgogne	$13.25	15	0.00%
10904	Tarte au sucre	$49.30	35	0.00%
10905	Chai	$18.00	20	5.00%
10906	Sirop d'érable	$28.50	15	0.00%
10907	Rhönbräu Klosterbier	$7.75	14	0.00%
10908	Uncle Bob's Organic Dried Pears	$30.00	20	5.00%
10908	Filo Mix	$7.00	14	5.00%
10909	Uncle Bob's Organic Dried Pears	$30.00	12	0.00%
10909	Pavlova	$17.45	15	0.00%
10909	Jack's New England Clam Chowder	$9.65	5	0.00%
10910	Teatime Chocolate Biscuits	$9.20	12	0.00%
10910	Maxilaku	$20.00	10	0.00%
10910	Sirop d'érable	$28.50	5	0.00%
10911	Chai	$18.00	10	0.00%
10911	Alice Mutton	$39.00	12	0.00%
10911	Laughing Lumberjack Lager	$14.00	15	0.00%
10912	Queso Cabrales	$21.00	40	25.00%
10912	Thüringer Rostbratwurst	$123.79	60	25.00%
10913	Chef Anton's Cajun Seasoning	$22.00	30	25.00%
10913	Geitost	$2.50	40	25.00%
10913	Escargots de Bourgogne	$13.25	15	0.00%
10914	Fløtemysost	$21.50	25	0.00%
10915	Alice Mutton	$39.00	10	0.00%
10915	Geitost	$2.50	30	0.00%
10915	Tourtière	$7.45	10	0.00%
10916	Pavlova	$17.45	6	0.00%
10916	Mascarpone Fabioli	$32.00	6	0.00%
10916	Ravioli Angelo	$19.50	20	0.00%
10917	Nord-Ost Matjeshering	$25.89	1	0.00%
10917	Camembert Pierrot	$34.00	10	0.00%
10918	Chai	$18.00	60	25.00%
10918	Camembert Pierrot	$34.00	25	25.00%
10919	Pavlova	$17.45	24	0.00%
10919	NuNuCa Nuß-Nougat-Creme	$14.00	24	0.00%
10919	Boston Crab Meat	$18.40	20	0.00%
10920	Valkoinen suklaa	$16.25	24	0.00%
10921	Steeleye Stout	$18.00	10	0.00%
10921	Vegie-spread	$43.90	40	0.00%
10922	Alice Mutton	$39.00	15	0.00%
10922	Guaraná Fantástica	$4.50	35	0.00%
10923	Singaporean Hokkien Fried Mee	$14.00	10	20.00%
10923	Ipoh Coffee	$46.00	10	20.00%
10923	Laughing Lumberjack Lager	$14.00	24	20.00%
10924	Ikura	$31.00	20	10.00%
10924	Rössle Sauerkraut	$45.60	30	10.00%
10924	Rhönbräu Klosterbier	$7.75	6	0.00%
10925	Inlagd Sill	$19.00	25	15.00%
10925	Filo Mix	$7.00	12	15.00%
10926	Queso Cabrales	$21.00	2	0.00%
10926	Konbu	$6.00	10	0.00%
10926	Teatime Chocolate Biscuits	$9.20	7	0.00%
10926	Mozzarella di Giovanni	$34.80	10	0.00%
10927	Sir Rodney's Marmalade	$81.00	5	0.00%
10927	Filo Mix	$7.00	5	0.00%
10927	Lakkalikööri	$18.00	20	0.00%
10928	Zaanse koeken	$9.50	5	0.00%
10928	Lakkalikööri	$18.00	5	0.00%
10929	Sir Rodney's Scones	$10.00	60	0.00%
10929	Rhönbräu Klosterbier	$7.75	49	0.00%
10929	Original Frankfurter grüne Soße	$13.00	15	0.00%
10930	Sir Rodney's Scones	$10.00	36	0.00%
10930	Schoggi Schokolade	$43.90	25	0.00%
10930	Pâté chinois	$24.00	25	20.00%
10930	Escargots de Bourgogne	$13.25	30	20.00%
10931	Konbu	$6.00	42	15.00%
10931	Ravioli Angelo	$19.50	30	0.00%
10932	Pavlova	$17.45	30	10.00%
10932	Tarte au sucre	$49.30	14	10.00%
10932	Mozzarella di Giovanni	$34.80	16	0.00%
10932	Rhönbräu Klosterbier	$7.75	20	10.00%
10933	Perth Pasties	$32.80	2	0.00%
10933	Sirop d'érable	$28.50	30	0.00%
10934	Grandma's Boysenberry Spread	$25.00	20	0.00%
10935	Chai	$18.00	21	0.00%
10935	Carnarvon Tigers	$62.50	4	25.00%
10935	Tunnbröd	$9.00	8	25.00%
10936	Inlagd Sill	$19.00	30	20.00%
10937	Rössle Sauerkraut	$45.60	8	0.00%
10937	Sasquatch Ale	$14.00	20	0.00%
10938	Konbu	$6.00	20	25.00%
10938	Ipoh Coffee	$46.00	24	25.00%
10938	Camembert Pierrot	$34.00	49	25.00%
10938	Fløtemysost	$21.50	35	25.00%
10939	Chang	$19.00	10	15.00%
10939	Laughing Lumberjack Lager	$14.00	40	15.00%
10940	Uncle Bob's Organic Dried Pears	$30.00	8	0.00%
10940	Konbu	$6.00	20	0.00%
10941	Gorgonzola Telino	$12.50	44	25.00%
10941	Tarte au sucre	$49.30	30	25.00%
10941	Scottish Longbreads	$12.50	80	25.00%
10941	Mozzarella di Giovanni	$34.80	50	0.00%
10942	Maxilaku	$20.00	28	0.00%
10943	Konbu	$6.00	15	0.00%
10943	Gustaf's Knäckebröd	$21.00	21	0.00%
10943	Spegesild	$12.00	15	0.00%
10944	Queso Cabrales	$21.00	5	25.00%
10944	Gula Malacca	$19.45	18	25.00%
10944	Gnocchi di nonna Alice	$38.00	18	0.00%
10945	Konbu	$6.00	20	0.00%
10945	Gorgonzola Telino	$12.50	10	0.00%
10946	Ikura	$31.00	25	0.00%
10946	Guaraná Fantástica	$4.50	25	0.00%
10946	Original Frankfurter grüne Soße	$13.00	40	0.00%
10947	Raclette Courdavault	$55.00	4	0.00%
10948	Valkoinen suklaa	$16.25	9	0.00%
10948	Manjimup Dried Apples	$53.00	40	0.00%
10948	Pâté chinois	$24.00	4	0.00%
10949	Grandma's Boysenberry Spread	$25.00	12	0.00%
10949	Ikura	$31.00	30	0.00%
10949	Alice Mutton	$39.00	6	0.00%
10949	Tarte au sucre	$49.30	60	0.00%
10950	Chef Anton's Cajun Seasoning	$22.00	5	0.00%
10951	Geitost	$2.50	15	5.00%
10951	Jack's New England Clam Chowder	$9.65	6	5.00%
10951	Rhönbräu Klosterbier	$7.75	50	5.00%
10952	Grandma's Boysenberry Spread	$25.00	16	5.00%
10952	Rössle Sauerkraut	$45.60	2	0.00%
10953	Sir Rodney's Marmalade	$81.00	50	5.00%
10953	Gorgonzola Telino	$12.50	50	5.00%
10954	Pavlova	$17.45	28	15.00%
10954	Gorgonzola Telino	$12.50	25	15.00%
10954	Røgede sild	$9.50	30	0.00%
10954	Camembert Pierrot	$34.00	24	15.00%
10955	Rhönbräu Klosterbier	$7.75	12	20.00%
10956	Sir Rodney's Scones	$10.00	12	0.00%
10956	Zaanse koeken	$9.50	14	0.00%
10956	Manjimup Dried Apples	$53.00	8	0.00%
10957	Nord-Ost Matjeshering	$25.89	30	0.00%
10957	Steeleye Stout	$18.00	40	0.00%
10957	Wimmers gute Semmelknödel	$33.25	8	0.00%
10958	Chef Anton's Gumbo Mix	$21.35	20	0.00%
10958	Uncle Bob's Organic Dried Pears	$30.00	6	0.00%
10958	Mozzarella di Giovanni	$34.80	5	0.00%
10959	Rhönbräu Klosterbier	$7.75	20	15.00%
10960	Guaraná Fantástica	$4.50	10	25.00%
10960	Jack's New England Clam Chowder	$9.65	24	0.00%
10961	Filo Mix	$7.00	6	5.00%
10961	Lakkalikööri	$18.00	60	0.00%
10962	Uncle Bob's Organic Dried Pears	$30.00	45	0.00%
10962	Konbu	$6.00	77	0.00%
10962	Perth Pasties	$32.80	20	0.00%
10962	Gudbrandsdalsost	$36.00	9	0.00%
10962	Lakkalikööri	$18.00	44	0.00%
10963	Camembert Pierrot	$34.00	2	15.00%
10964	Carnarvon Tigers	$62.50	6	0.00%
10964	Côte de Blaye	$263.50	5	0.00%
10964	Gudbrandsdalsost	$36.00	10	0.00%
10965	Manjimup Dried Apples	$53.00	16	0.00%
10966	Gravad lax	$26.00	8	0.00%
10966	Gnocchi di nonna Alice	$38.00	12	15.00%
10966	Tarte au sucre	$49.30	12	15.00%
10967	Teatime Chocolate Biscuits	$9.20	12	0.00%
10967	Maxilaku	$20.00	40	0.00%
10968	Queso Manchego La Pastora	$38.00	30	0.00%
10968	Guaraná Fantástica	$4.50	30	0.00%
10968	Wimmers gute Semmelknödel	$33.25	4	0.00%
10969	Spegesild	$12.00	9	0.00%
10970	Filo Mix	$7.00	40	20.00%
10971	Thüringer Rostbratwurst	$123.79	14	0.00%
10972	Alice Mutton	$39.00	6	0.00%
10972	Geitost	$2.50	7	0.00%
10973	Gumbär Gummibärchen	$31.23	5	0.00%
10973	Jack's New England Clam Chowder	$9.65	6	0.00%
10973	Rhönbräu Klosterbier	$7.75	10	0.00%
10974	Vegie-spread	$43.90	10	0.00%
10975	Northwoods Cranberry Sauce	$40.00	16	0.00%
10975	Rhönbräu Klosterbier	$7.75	10	0.00%
10976	Rössle Sauerkraut	$45.60	20	0.00%
10977	Chartreuse verte	$18.00	30	0.00%
10977	Zaanse koeken	$9.50	30	0.00%
10977	Manjimup Dried Apples	$53.00	10	0.00%
10977	Vegie-spread	$43.90	20	0.00%
10978	Northwoods Cranberry Sauce	$40.00	20	15.00%
10978	Sir Rodney's Scones	$10.00	40	15.00%
10978	Boston Crab Meat	$18.40	10	0.00%
10978	Gula Malacca	$19.45	6	15.00%
10979	Uncle Bob's Organic Dried Pears	$30.00	18	0.00%
10979	Queso Manchego La Pastora	$38.00	20	0.00%
10979	Guaraná Fantástica	$4.50	80	0.00%
10979	Schoggi Schokolade	$43.90	30	0.00%
10979	Gorgonzola Telino	$12.50	24	0.00%
10979	Vegie-spread	$43.90	35	0.00%
10980	Rhönbräu Klosterbier	$7.75	40	20.00%
10981	Côte de Blaye	$263.50	60	0.00%
10982	Uncle Bob's Organic Dried Pears	$30.00	20	0.00%
10982	Ipoh Coffee	$46.00	9	0.00%
10983	Konbu	$6.00	84	15.00%
10983	Ravioli Angelo	$19.50	15	0.00%
10984	Pavlova	$17.45	55	0.00%
10984	Guaraná Fantástica	$4.50	20	0.00%
10984	Inlagd Sill	$19.00	40	0.00%
10985	Pavlova	$17.45	36	10.00%
10985	Carnarvon Tigers	$62.50	8	10.00%
10985	Mascarpone Fabioli	$32.00	35	10.00%
10986	Queso Cabrales	$21.00	30	0.00%
10986	Sir Rodney's Marmalade	$81.00	15	0.00%
10986	Lakkalikööri	$18.00	10	0.00%
10986	Original Frankfurter grüne Soße	$13.00	15	0.00%
10987	Uncle Bob's Organic Dried Pears	$30.00	60	0.00%
10987	Ipoh Coffee	$46.00	6	0.00%
10987	Mozzarella di Giovanni	$34.80	20	0.00%
10988	Uncle Bob's Organic Dried Pears	$30.00	60	0.00%
10988	Tarte au sucre	$49.30	40	10.00%
10989	Grandma's Boysenberry Spread	$25.00	40	0.00%
10989	Queso Cabrales	$21.00	15	0.00%
10989	Jack's New England Clam Chowder	$9.65	4	0.00%
10990	Sir Rodney's Scones	$10.00	65	0.00%
10990	Sasquatch Ale	$14.00	60	15.00%
10990	Pâté chinois	$24.00	65	15.00%
10990	Sirop d'érable	$28.50	66	15.00%
10991	Chang	$19.00	50	20.00%
10991	Outback Lager	$15.00	20	20.00%
10991	Lakkalikööri	$18.00	90	20.00%
10992	Mozzarella di Giovanni	$34.80	2	0.00%
10993	Thüringer Rostbratwurst	$123.79	50	25.00%
10993	Jack's New England Clam Chowder	$9.65	35	25.00%
10994	Raclette Courdavault	$55.00	18	5.00%
10995	Manjimup Dried Apples	$53.00	20	0.00%
10995	Camembert Pierrot	$34.00	4	0.00%
10996	Singaporean Hokkien Fried Mee	$14.00	40	0.00%
10997	Mascarpone Fabioli	$32.00	50	0.00%
10997	Spegesild	$12.00	20	25.00%
10997	Filo Mix	$7.00	20	25.00%
10998	Guaraná Fantástica	$4.50	12	0.00%
10998	Sirop d'érable	$28.50	7	0.00%
10998	Longlife Tofu	$10.00	20	0.00%
10998	Rhönbräu Klosterbier	$7.75	30	0.00%
10999	Jack's New England Clam Chowder	$9.65	20	5.00%
10999	Manjimup Dried Apples	$53.00	15	5.00%
10999	Original Frankfurter grüne Soße	$13.00	21	5.00%
11000	Chef Anton's Cajun Seasoning	$22.00	25	25.00%
11000	Guaraná Fantástica	$4.50	30	25.00%
11000	Original Frankfurter grüne Soße	$13.00	30	0.00%
11001	Uncle Bob's Organic Dried Pears	$30.00	60	0.00%
11001	Gustaf's Knäckebröd	$21.00	25	0.00%
11001	Spegesild	$12.00	25	0.00%
11001	Pâté chinois	$24.00	6	0.00%
11002	Konbu	$6.00	56	0.00%
11002	Steeleye Stout	$18.00	15	15.00%
11002	Singaporean Hokkien Fried Mee	$14.00	24	15.00%
11002	Pâté chinois	$24.00	40	0.00%
11003	Chai	$18.00	4	0.00%
11003	Boston Crab Meat	$18.40	10	0.00%
11003	Filo Mix	$7.00	10	0.00%
11004	Gumbär Gummibärchen	$31.23	6	0.00%
11004	Lakkalikööri	$18.00	6	0.00%
11005	Chai	$18.00	2	0.00%
11005	Raclette Courdavault	$55.00	10	0.00%
11006	Chai	$18.00	8	0.00%
11006	Thüringer Rostbratwurst	$123.79	2	25.00%
11007	Northwoods Cranberry Sauce	$40.00	30	0.00%
11007	Thüringer Rostbratwurst	$123.79	10	0.00%
11007	Singaporean Hokkien Fried Mee	$14.00	14	0.00%
11008	Rössle Sauerkraut	$45.60	70	5.00%
11008	Sasquatch Ale	$14.00	90	5.00%
11008	Fløtemysost	$21.50	21	0.00%
11009	Guaraná Fantástica	$4.50	12	0.00%
11009	Inlagd Sill	$19.00	18	25.00%
11009	Camembert Pierrot	$34.00	9	0.00%
11010	Uncle Bob's Organic Dried Pears	$30.00	20	0.00%
11010	Guaraná Fantástica	$4.50	10	0.00%
11011	Escargots de Bourgogne	$13.25	40	5.00%
11011	Fløtemysost	$21.50	20	0.00%
11012	Teatime Chocolate Biscuits	$9.20	50	5.00%
11012	Camembert Pierrot	$34.00	36	5.00%
11012	Fløtemysost	$21.50	60	5.00%
11013	Tunnbröd	$9.00	10	0.00%
11013	Singaporean Hokkien Fried Mee	$14.00	4	0.00%
11013	Røgede sild	$9.50	20	0.00%
11013	Scottish Longbreads	$12.50	2	0.00%
11014	Jack's New England Clam Chowder	$9.65	28	10.00%
11015	Nord-Ost Matjeshering	$25.89	15	0.00%
11015	Original Frankfurter grüne Soße	$13.00	18	0.00%
11016	Gorgonzola Telino	$12.50	15	0.00%
11016	Inlagd Sill	$19.00	16	0.00%
11017	Aniseed Syrup	$10.00	25	0.00%
11017	Raclette Courdavault	$55.00	110	0.00%
11017	Outback Lager	$15.00	30	0.00%
11018	Queso Manchego La Pastora	$38.00	20	0.00%
11018	Carnarvon Tigers	$62.50	10	0.00%
11018	Gnocchi di nonna Alice	$38.00	5	0.00%
11019	Spegesild	$12.00	3	0.00%
11019	Maxilaku	$20.00	2	0.00%
11020	Ikura	$31.00	24	15.00%
11021	Chang	$19.00	11	25.00%
11021	Sir Rodney's Marmalade	$81.00	15	0.00%
11021	Gumbär Gummibärchen	$31.23	63	0.00%
11021	Manjimup Dried Apples	$53.00	44	25.00%
11021	Mozzarella di Giovanni	$34.80	35	0.00%
11022	Teatime Chocolate Biscuits	$9.20	35	0.00%
11022	Gudbrandsdalsost	$36.00	30	0.00%
11023	Uncle Bob's Organic Dried Pears	$30.00	4	0.00%
11023	Ipoh Coffee	$46.00	30	0.00%
11024	Gumbär Gummibärchen	$31.23	12	0.00%
11024	Geitost	$2.50	30	0.00%
11024	Louisiana Fiery Hot Pepper Sauce	$21.05	21	0.00%
11024	Fløtemysost	$21.50	50	0.00%
11025	Chai	$18.00	10	10.00%
11025	Konbu	$6.00	20	10.00%
11026	Carnarvon Tigers	$62.50	8	0.00%
11026	Manjimup Dried Apples	$53.00	10	0.00%
11027	Guaraná Fantástica	$4.50	30	25.00%
11027	Tarte au sucre	$49.30	21	25.00%
11028	Pâté chinois	$24.00	35	0.00%
11028	Raclette Courdavault	$55.00	24	0.00%
11029	Gnocchi di nonna Alice	$38.00	20	0.00%
11029	Vegie-spread	$43.90	12	0.00%
11030	Chang	$19.00	100	25.00%
11030	Chef Anton's Gumbo Mix	$21.35	70	0.00%
11030	Thüringer Rostbratwurst	$123.79	60	25.00%
11030	Raclette Courdavault	$55.00	100	25.00%
11031	Chai	$18.00	45	0.00%
11031	Konbu	$6.00	80	0.00%
11031	Guaraná Fantástica	$4.50	21	0.00%
11031	Wimmers gute Semmelknödel	$33.25	20	0.00%
11031	Fløtemysost	$21.50	16	0.00%
11032	Inlagd Sill	$19.00	35	0.00%
11032	Côte de Blaye	$263.50	25	0.00%
11032	Raclette Courdavault	$55.00	30	0.00%
11033	Perth Pasties	$32.80	70	10.00%
11033	Gudbrandsdalsost	$36.00	36	10.00%
11034	Sir Rodney's Scones	$10.00	15	10.00%
11034	Gula Malacca	$19.45	12	0.00%
11034	Sirop d'érable	$28.50	6	0.00%
11035	Chai	$18.00	10	0.00%
11035	Steeleye Stout	$18.00	60	0.00%
11035	Singaporean Hokkien Fried Mee	$14.00	30	0.00%
11035	Tourtière	$7.45	10	0.00%
11036	Konbu	$6.00	7	0.00%
11036	Raclette Courdavault	$55.00	30	0.00%
11037	Outback Lager	$15.00	4	0.00%
11038	Boston Crab Meat	$18.40	5	20.00%
11038	Filo Mix	$7.00	2	0.00%
11038	Fløtemysost	$21.50	30	0.00%
11039	Rössle Sauerkraut	$45.60	20	0.00%
11039	Steeleye Stout	$18.00	24	0.00%
11039	Maxilaku	$20.00	60	0.00%
11039	Ravioli Angelo	$19.50	28	0.00%
11040	Sir Rodney's Scones	$10.00	20	0.00%
11041	Chang	$19.00	30	20.00%
11041	Vegie-spread	$43.90	30	0.00%
11042	Gula Malacca	$19.45	15	0.00%
11042	Sirop d'érable	$28.50	4	0.00%
11043	Queso Cabrales	$21.00	10	0.00%
11044	Tarte au sucre	$49.30	12	0.00%
11045	Geitost	$2.50	15	0.00%
11045	Manjimup Dried Apples	$53.00	24	0.00%
11046	Queso Manchego La Pastora	$38.00	20	5.00%
11046	Mascarpone Fabioli	$32.00	15	5.00%
11046	Steeleye Stout	$18.00	18	5.00%
11047	Chai	$18.00	25	25.00%
11047	Chef Anton's Gumbo Mix	$21.35	30	25.00%
11048	Scottish Longbreads	$12.50	42	0.00%
11049	Chang	$19.00	10	20.00%
11049	Queso Manchego La Pastora	$38.00	4	20.00%
11050	Lakkalikööri	$18.00	50	10.00%
11051	Guaraná Fantástica	$4.50	10	20.00%
11052	Ipoh Coffee	$46.00	30	20.00%
11052	Sirop d'érable	$28.50	10	20.00%
11053	Carnarvon Tigers	$62.50	35	20.00%
11053	Mascarpone Fabioli	$32.00	20	0.00%
11053	Wimmers gute Semmelknödel	$33.25	25	20.00%
11054	Geitost	$2.50	10	0.00%
11054	Laughing Lumberjack Lager	$14.00	20	0.00%
11055	Guaraná Fantástica	$4.50	15	0.00%
11055	NuNuCa Nuß-Nougat-Creme	$14.00	15	0.00%
11055	Manjimup Dried Apples	$53.00	20	0.00%
11055	Ravioli Angelo	$19.50	20	0.00%
11056	Uncle Bob's Organic Dried Pears	$30.00	40	0.00%
11056	Pâté chinois	$24.00	35	0.00%
11056	Camembert Pierrot	$34.00	50	0.00%
11057	Outback Lager	$15.00	3	0.00%
11058	Sir Rodney's Scones	$10.00	3	0.00%
11058	Camembert Pierrot	$34.00	21	0.00%
11058	Sirop d'érable	$28.50	4	0.00%
11059	Konbu	$6.00	30	0.00%
11059	Alice Mutton	$39.00	12	0.00%
11059	Camembert Pierrot	$34.00	35	0.00%
11060	Camembert Pierrot	$34.00	4	0.00%
11060	Original Frankfurter grüne Soße	$13.00	10	0.00%
11061	Camembert Pierrot	$34.00	15	0.00%
11062	Perth Pasties	$32.80	10	20.00%
11062	Outback Lager	$15.00	12	20.00%
11063	Sasquatch Ale	$14.00	30	0.00%
11063	Boston Crab Meat	$18.40	40	10.00%
11063	Jack's New England Clam Chowder	$9.65	30	10.00%
11064	Alice Mutton	$39.00	77	10.00%
11064	Jack's New England Clam Chowder	$9.65	12	0.00%
11064	Perth Pasties	$32.80	25	10.00%
11064	Pâté chinois	$24.00	4	10.00%
11064	Scottish Longbreads	$12.50	55	0.00%
11065	Nord-Ost Matjeshering	$25.89	4	25.00%
11065	Tourtière	$7.45	20	25.00%
11066	Pavlova	$17.45	3	0.00%
11066	Teatime Chocolate Biscuits	$9.20	42	0.00%
11066	Sasquatch Ale	$14.00	35	0.00%
11067	Jack's New England Clam Chowder	$9.65	9	0.00%
11068	Rössle Sauerkraut	$45.60	8	15.00%
11068	Ipoh Coffee	$46.00	36	15.00%
11068	Original Frankfurter grüne Soße	$13.00	28	15.00%
11069	Chartreuse verte	$18.00	20	0.00%
11070	Chai	$18.00	40	15.00%
11070	Chang	$19.00	20	15.00%
11070	Pavlova	$17.45	30	15.00%
11070	Gorgonzola Telino	$12.50	20	0.00%
11071	Uncle Bob's Organic Dried Pears	$30.00	15	5.00%
11071	Konbu	$6.00	10	5.00%
11072	Chang	$19.00	8	0.00%
11072	Jack's New England Clam Chowder	$9.65	40	0.00%
11072	Valkoinen suklaa	$16.25	22	0.00%
11072	Wimmers gute Semmelknödel	$33.25	130	0.00%
11073	Queso Cabrales	$21.00	10	0.00%
11073	Guaraná Fantástica	$4.50	20	0.00%
11074	Pavlova	$17.45	14	5.00%
11075	Chang	$19.00	10	15.00%
11075	Spegesild	$12.00	30	15.00%
11075	Lakkalikööri	$18.00	2	15.00%
11076	Grandma's Boysenberry Spread	$25.00	20	25.00%
11076	Tofu	$23.25	20	25.00%
11076	Teatime Chocolate Biscuits	$9.20	10	25.00%
11077	Chang	$19.00	24	20.00%
11077	Aniseed Syrup	$10.00	4	0.00%
11077	Chef Anton's Cajun Seasoning	$22.00	1	0.00%
11077	Grandma's Boysenberry Spread	$25.00	1	2.00%
11077	Uncle Bob's Organic Dried Pears	$30.00	1	5.00%
11077	Northwoods Cranberry Sauce	$40.00	2	10.00%
11077	Ikura	$31.00	1	0.00%
11077	Queso Manchego La Pastora	$38.00	2	5.00%
11077	Konbu	$6.00	4	0.00%
11077	Tofu	$23.25	1	3.00%
11077	Pavlova	$17.45	2	3.00%
11077	Sir Rodney's Marmalade	$81.00	1	4.00%
11077	Tunnbröd	$9.00	2	0.00%
11077	Mascarpone Fabioli	$32.00	1	0.00%
11077	Chartreuse verte	$18.00	2	5.00%
11077	Jack's New England Clam Chowder	$9.65	3	0.00%
11077	Spegesild	$12.00	3	2.00%
11077	Filo Mix	$7.00	2	0.00%
11077	Pâté chinois	$24.00	2	0.00%
11077	Camembert Pierrot	$34.00	2	6.00%
11077	Wimmers gute Semmelknödel	$33.25	2	3.00%
11077	Louisiana Hot Spiced Okra	$17.00	1	0.00%
11077	Röd Kaviar	$15.00	2	1.00%
11077	Rhönbräu Klosterbier	$7.75	4	0.00%
11077	Original Frankfurter grüne Soße	$13.00	2	0.00%
